163,“2024.7.25”,2024年7月25日,今天的出圈八卦，莫过于俞敏洪、董宇辉的《分手宣言》，有人觉得“哦豁”，有人觉得“呵呵”，而我自然而然链接到马伊琍的“恋爱虽易，婚姻不易，且行且珍惜”——“职场不易，合作不易，且行且珍惜”…… 上周五，雷军在北京首钢冰球馆举办2024年度演讲《勇气》，你确实可以看成是小米SU7幕后诞生记。我听了后想法有点天马行空，是否书记校长也可以来一个年度演讲，讲一讲那些奋斗背后的故事。我想这就是“星辰教室”所提倡的“万物链接教育”吧。 开车，听到这样一段“得到”段子确实把我听笑了：雷军的人设很特别，网友都叫他，军儿。在雷军微博下面，有人留言，军儿，只要你把微博头像换了，换成你穿赛车服那张照片，我就买一辆小米SU7，结果没一会儿，雷军居然真把头像换了。或许这就是雷军的吸引力所在，既强大又谦虚；既极有主见，又特别听劝。这样的人设，需要无数履历，慢慢积累。 名人毕竟是名人，欣赏看看八卦聊聊而已。最重要的，还是回归现实中的当下。最近，每天晚饭后去新校区溜达，看进度，找问题。今天有想到：教育不易，建设不易，且行且珍惜。也有想到雷军演讲，最出圈的一句话：虽千万人，吾往矣。就是不管面对多少困难，即使有千万人挡在前面，我也要一直往前走……回到家，为自己今天的学习打个满分，抖上一段，以表“开心”。加油！
164,“2024.7.26”,2024年7月26日,今天下午的会议从下午两点半开到七点半。明确了“超常规工作”这个词儿，工作进一步梳理，思想进一步提升，问题进一步查摆，整改进一步落实……压力与责任并行。
165,“2024.7.27”,2024年7月27日,不知道什么时候关注的公众号“洞见”，也不知道什么时候买了“洞见的书”。真如洞见君所语：不是每一种观点，都可以叫洞见。他的每一篇“文”都值得一看。 这是洞见君的第三本书——把自己活明白。简单地说，明白自己想要什么，该做什么，在什么样的位置上能做什么样的事情，想成为什么样的人。 《道德经》里写到：知人者智，自知者明。能够了解他人的人是有智慧的，能够了解自己的人是高明的。然而，人做到“把自己活明白”并不容易。 一个人要想活得通透，深耕三点：第一更新认知。花半秒钟就看透事物本质的人，和花一辈子都看不清事物本质的人，注定是截然不同的命运。第二修炼格局。格局大了，不拘泥于鸡毛蒜皮，也不困囿于琐碎庸俗的日常。第三管理情绪。当一个人能管理好自己的情绪，再大的麻烦也会变得微不足道。 世事洞明皆学问，生活处处有真知。遇见“洞见”，让我们既有人生破局的勇气，又有疗愈内心的能力。人生海海，好好活，活个明白。
166,“2024.7.29”,2024年7月29日,《人生史诗》杀青 感谢“夏风教室”让我们每一个人在前半生的回忆里沉淀与发现，童年是美好而富裕的，青春是放肆而张扬的，中年是奋斗而励志的～～一切都是最好的安排。如果人生是一个剧本，编剧人就是我们自己，结局无需过于圆满，求而不得也未必是遗憾。记住：人生没有白走的路，每一步都算数。
167,“遇事的态度影响了你的人生高度”,2024年8月3日,一个人遇事的第一反应里，藏着他的学识、见识、品格和修养。而这个反应，也决定了他的生活品质。 在《我们仨》中，杨绛先生经常挂在嘴边的三个字“不要紧”，藏着她“静心沉稳”的人生处事哲学。生活就像一场拳赛，越是心浮气躁，越容易自乱阵脚。失去理性判断。只有静下心来，控制住自己的情绪，沉着应对，才能见招拆招，笑到最后。 古训云：知止而后有定，定而后能静，静而后能安，安而后能虑，虑而后能得。我们只有冷静下来，才能摆脱坏情绪的控制，保持清醒的头脑，不慌不忙，有条不紊应对困难。 在倪萍的《姥姥语录》中，姥姥对人生的感慨：人呐，看得开，放得下，这辈子才开心。不要将自己陷入无解的生活死结，一味较劲，只会给自己添堵。要学会“拐弯”，山重水复和柳暗花明，往往就在一念之间。 一念放下，万般自在。人生拼的不是体力，而是心态。让自己活明白，积极乐观，勇攀生活的高峰。
168,“金马建设”,2024年8月4日,酷暑时节，在朋友圈里观世界：奥运、旅游、读书、健身、陪家人……主打一个“随性地自由自在”。而所有的“金马建设者”，还在顶着烈日，埋头苦干，只为在9月1日能给党和人民交上满意答卷。现在每天去金马，可用“苟日新，日日新，又日新”来形容。今天看见很多工人在进行建筑垃圾的清扫，也真是到了一层楼一层楼清理，一栋楼一栋楼封锁的关键时刻啦。 有时候真是觉得万事万物都是冥冥注定。烈日之下，其他树种，枯枝败叶，瘪痷不济。唯有榉树，生命盎然，绿色葱茏，也难怪把他定为金马“校树”。寓意：智慧卓越，一举成名。金马校区的校园主题文化是：金桂花开，一榉成长。我们希望在这所校园里，既能看到民大附小教育集团（教联体）的金桂文化，也能看到金马小学的榉树文化，相融相生，共赴美好。 恩施市教育局下发的融合型教联体“一校两区”建设方案非常NICE，在现在看来，哪怕仅仅属于建设期和招生季，就让学校工作有章可循，效果真实可见。我们对局党组及相关股室团队的智慧，由衷敬佩。我在想：想做好一件改革事项，顶层架构还真是很重要。教育部怀部长最近几期的重要讲话，都涉及均衡发展集团化办学，我们在努力学习中。我们有信心，办好一个集团，带动一批学校。于附小集团，进一步实践办学理念，拓宽办学思路，提炼办学规律，受益人民大众；于金马校区，办学有导向，建设有标准，行动有方向，奔赴有目标。勤奋务实的教育人，永远在路上，加油！
169,“2024.8.5”,2024年8月5日,从放假到现在，几乎没有休息，前几天白天工作，晚上完成“史诗”，大脑一度陷入“晕眩”状态，自己逼迫自己要慢下来，闲下来。 看着圈儿里朋友们“天南海北”，想想曾经的自己是最喜欢“享受生活”的。曾何时开始，变成了现在的样子。 因为校长6号返恩，我和朋友们约着7号出门，外出放松一周。前几天，想去重庆买几件旅游装，因为工作原因，一直未去。今天鼓足勇气给领导请假两个半天，不高兴是一定的，但还是允了…… 祈盼7号如愿出行，一路顺风！我要给自己放假！
170,“2024.8.6”,2024年8月6日,昨天，“心怀忐忑”给领导请了两个半天假去了重庆，购买了心心念的“旅游装备”。今天等着校长培训归来，等着后勤副校长陪中考的儿子旅游归来，明天将开启我的一年一度休假周模式。 今天中午返恩，第一时间去局里报到，汇报工作，休假一周。下午5点，看望在恩施休假的韩瑾校长。韩瑾校长的称谓很多：武汉经开区教育局党委委员，分管数字化、体卫艺股等，武汉经开区神龙小学教育集团党总支书记、总校长，特级教师。第一次听到她的名字，是刘静副局长介绍我们到武汉经开区神龙小学学习数字化。后来，我们成了“星辰教室”的同学。多次培训，一来二去，有了很多了解。 记得我把金马校区的数字化建设发给她把关指导，她说恩施市配备的这个标准还挺不错的。记得最近的一次培训，轮到我们小小组做简报，她承担了大量的策划、编辑等任务。能干的人，确实是不一样。在我们的星辰教室里，我真心觉得，每一位校长就是一面旗帜，只是每个人的表现方式不一样而已，都值得所有人互相去学习、去研究。尤其是他们所在的学校，都是当地非常牛的学校，都是做出了“奉献”与“战绩”的学校。 今天的聊天无外乎还是教育，主要议题是集团如何管理。神龙小学教育集团在韩校长带领下，目前所践行的：1.单年副校长交流，双年主任交流，这个办法挺好的。只有交流才能让每一个人体验到每一个岗位的不易，紧密型配合更强，也为培养校长抓好全面工作而奠基，更为腐败不提供温床。问一句，为什么又不能交流呢，革命工作应该哪里哪个部门都可以干；2.除了年迈教师，学校岗位只有三个选择，班主任、辅导员、行政+干事，这样就避免了既不想当班主任和辅导员，也不想当行政的想法，工作总得有人做。这些都是纳入绩效考核和评优表模制度的。尤其是新进老师，未做班主任和辅导员的老师，必须做干事，进行锻炼，这个制度我也计划纳入我的学校治理改革规划中。3.神龙小学教育集团三个学校的校长和副校长等干部，都是集团培养的。她说一个集团走到后期，最关键的，就是干部跟不上，你一定要培养好后备干部，这样集团才能做大做强、共生共荣。4.神龙小学教育集团，每周召开校长例会，每月召开集团党总支扩大会议。提到民大附小教育集团，她说新学校估计刚开始要多开一点扩大会议，都熟悉后就可以慢慢系列化、序列化。 聊了几个小时，聊了很多，我对集团管理、学校治理有了更深入的思考。其实，有时候我们说工作忙，真还有比我们工作更忙更辛苦的同志为教育在做奉献。韩瑾校长作为劳模，每年组织打电话，她都不休假。今年恰好需要写人生史诗，想到安安静静地把史诗完成，才答应休假。正好组织把休假地选在恩施，也才有了今天的邂逅。 晚上回到家，与部分班子成员沟通，安排休假期间，几个非常重要的事宜。明天早上7时，与金马校区校园文化建设方约在学校见面，定几个色系方案。8时准时从恩施出发，希望此行，自己能给心灵一个假期，平安开心归来，再激情满格，全身心投入到工作中。优秀的人，无论说什么话，做什么事，站在那里，就自带光芒，向韩校长学习！
171,“2024.8.12”,2024年8月12日,昨晚12时提前返恩，只为心中有工作。今天醒得特早，7：50就到了市教育局，也只为心中有工作。给领导、各股室返恩报到后，直奔金马校区。在金马啰啰嗦嗦一忙就到下午5:10，连忙开车到附小，心心念着新栽下的两个花篮，五楼的科创中心建设……回家后，再一忙，把工作一一整理，呵呵，又快12点了。我以为我外出旅游了很久，碰到很多人的第一句话就是，你就回来了么……看来，在休假期间，我的时间太慢，大家的时间太快。开学已经进入倒计时阶段，于附小，当然是按部就班，轻车熟路，各项工作无需过多操心；于金马，这个开学季，着实会费心一点。没事，一件一件理清，向着“办人民满意的教育”勇往前行。嘀咕一句，今天在新校区打着伞到处转，下午5:10上车看了一下温度——42度，呵呵，确实有点扎实了。但还是喜欢每天这样充实的工作，因为你会有一种满满的成就感和幸福感，我想这就是“工作狂”的具体表现吧。
172,“2024.8.13”,2024年8月13日,前天晚上旅游归来，昨天忙到半夜，今天从清晨5点钟就吐，苦胆都吐出来了，“铁人”也倒下了。上午在门诊打针，下午好一点就跑金马去，没挺住，又吐了。晚上发烧到39度，家人要求住下来，全面检查一下，几年没体检了……身体是革命的本钱，保重！
173,“民大附小教育集团金马小学”,2024年8月15日,今天，金马校区迎来省教育厅财务处黄宗武处长一行调研指导，这是金马校区首次正式迎接调研，看得出来，黄处长一行非常满意。一是对恩施市人民政府对教育的支持与投入，高度肯定；二是对恩施市教育近些年的跨越式发展，非常赞许；三是对融合型教联体建设，提出希望。[玫瑰][玫瑰][玫瑰] 陪同调研的州教育局王俊杰副局长笑着说，我在金马，看到了民大附小的样态。我说，我们要的就是这个效果！[爱心][爱心][爱心] 感谢领导们对新学校的关心，对融合型教联体新改革事项的支持，办老百姓家门口满意的学校，我们加油！
174,“附小精神”,2024年8月16日,优秀成为一种习惯 分别摘录了绿化师傅、保洁阿姨、老师们的部分假期值班打卡，一帧帧照片皆是“附小明信片”，很好地诠释了附小精神一一让优秀成为一种习惯。
175,“2024.8.17”,2024年8月17日,下午，“金马”施工方和我一起到各个校门处，现场解决“校园封闭”的安全问题。按照校园安全达标要求，学校处处得两米高完全封闭。校园一共有5个门，大门是移动缩门，侧面是铁艺门，均达标。还有三个道闸门，不足两米高。大家的方案是加一个铁门。别看加铁门，各个门入口不一样，铁门的支撑点不一样，既要美观和谐，还要经济实用，还真不好加。 下午一直在思考且想象各种画面，查各种资料“脑补”方案。吃完晚餐，虽然外面下着暴雨，但还是忍不住开车去几个学校的后门“溜达”一圈，想去找找“灵感”。这是第一次关注到各个学校的“车道后门”。晚上又去了学校现场，和H同志不断地比划，不断地争执，还是有了一些“眉目”。 前倒闸门因为有花台，得在花台上做一个“对称”的墙柱作为支撑点，以表“美观”。因为是入口，如果做对开门，左边门朝里开，被倒闸挡住；朝外开，挡住了识别系统。所以此处只能做单边门，门朝右边里面顺，且需在花台上做少许栏杆封闭，以免有人从花台进入。 两个后道闸门是出口，识别系统在校园内，都无支撑点，第一个后门，左边是花台，右边是保安室，只能在两边做立柱，在立柱上弄支撑点，对开门，朝外开。第二个后门，左边是保安室，右边是花台，都无支撑点，立柱也不好弄，只能换门。 回到家，我通过网络查，电话咨询等方式，了解是否有2米高的倒闸门，或者自带识别系统的缩门（缩门有2米高）。还真有，可得“定做”。任何事物都怕“研究”，一研究就“涨知识”，又是“用思考长见识”的一天。期待明天能顺利解决这个问题。 在校园里走着，刚下雨，凉风习习，很是舒爽。忽然电来了（白天停电，今天强电入户通电），校园里顿时金光闪闪，真感觉学校夜景如我们的主雕塑“金马奔腾”般闪耀，好漂亮。随即拿出手机记录下这“最激动人心的时刻”。相由心生，好幸运，你夜景的美丽模样，被我第一时间捕捉到。附小集团金马，真美！
176,“2024.8.18”,2024年8月18日,州庆四天假之际，上午H同志提出今天能不能不去学校？我说不行，今天整理办公室，马上20号保安保洁进驻“金马”。下午，H同志提出，我把你带到新塘“云上花间”，或者利川“齐岳山”住两天，听说只有十几度……我说不行，明天早上面试保安。正如H同志所说，不把我调离恩施，满脑袋都是学校的事情，不可能清闲下来。 领导们和老百姓最担心的事情，就是一定要按时开学。貌似工期也不是那么紧，可越是到后面，还是感觉“计划赶不上变化”。在我的工作字典里，我已经把性子放到了“慢”的极限，还不断地给自己说：慢慢来吧，万事万物总在一天一天慢慢归队。等到20号，这是给施工队定的退场时间。20号后，行政和老师们全面介入，点点滴滴再规范。10天时间完成学校所有运转，时间还是很紧的。 今天看到师傅们在安装“金马奔腾”地雕和“受欢迎有力量”核心景观。担心他们把字体顺序弄错，经过时嘀咕了一句：你们别把顺序弄错了哦。师傅们开玩笑：我们不认识字，你找一个认识字的来……下午吃完晚饭，心里还是有些许担心，又跑到学校。果不其然，顺序错了。连忙和施工方负责人联系，趁水泥砂浆未干，又请来吊车，重新挪位，这才“周正”。 金马，无论从前期的建筑设计、功能区分布，还是后期的文化融入、色彩搭配等，各方面都非常不错，真称得上新时代一幅伟大的教育作品，向建设者致敬，也向付出努力的所有教育人致敬！加油，9月1日，给予第一批入校的孩子们一个惊喜！
177,“2024.8.19”,2024年8月19日,这几天，除了关注金马建设，还在思考“桂苑研修”。一直在思考2024年度“阅读课程发布”。附小在阅读项目上，有很多“顶层设计”，但还需要老师们持之以恒地实践出属于自己的特色方案。晚上回到家，忍不住又翻开了“点亮童心”这本书。学习王云霞校长的大阅读实践。每一次读，都有被这篇“序”惊艳到，好美。
178,“2024.8.20”,2024年8月20日,开学倒计时10天——8月20日，是一个美丽的时间节点。今天保安保洁正式进驻金马，开始实行“民大附小教育集团”管理模式。最近两天，工程建设主要落实事项为：1.三个倒闸门的通电通网，确保封闭校园；2.校园大卫生，确保干净整洁；3.五个设施设备标段的安装调试，确保正常开学。在大家的齐心协力下，今天的金马，终于有了金马的模样。 晚上11点，从金马校区赶到机场，送一送10个附小宝，代表湖北省唯一参赛单位，赴杭州参加教育部、国家语委主办的第六届中华经典诵写讲大赛“诵读中国”经典诵读大赛。前天晚上11点接到市教育局基教股通知，昨天上午9点召开家长会议，明天彩排，后天参赛。孩子们很高兴，只是委屈了只买到凌晨的机票，得倒时差。听说其他省有两个单位没有买到票，还包车前往。确实机会难得，多年难遇，民大附小何其幸运，当然也是师生们努力所得。我告诉孩子们：站上全国舞台即是胜利，已经不在乎最后获得什么奖项。教育部主办，中国教育电视台直播，浙江传媒学院提供场地……湖北省唯一进入全国线下展评的小学参赛单位。正如肖校长和马斐霓老师在“桂雅教室”里写到：付出终有回报。祝贺孩子们，祝贺艺体组，祝贺附小。 起笔是23:50，落笔已是次日0:10，每一天都活在自己热爱的世界里；每一天都活得很知足，很充实。
179,“2024.8.21”,2024年8月21日,今天，有被感动到……保安公司带来一个保安，外地人，问：城里有房子吗？没有。问：为什么来恩施做保安呢？因为我姑娘在恩施职院读书，还有两年，我想陪陪她，这样周末就可以陪陪姑娘。顿时，我有被伟大的父爱感动到。 都说父亲是一本书，没有华丽的辞藻，却有道不尽的真实。父亲从不把爱挂在嘴边，却用一生诠释爱。我想这样厚道善良的父亲，一定能做好保安。
180,“2024.8.22”,2024年8月22日,今天又是幸福的一天，省干训中心刘期锡主任到民大授课，民大培训部老师邀我一起前往。和刘期锡主任交流甚欢，从“星辰教室”的每一次培训感受，聊到办学理念、校园文化……很多观点在交流中不断融合、升华。正如：听君一席话，甚读十年书。于教育家办学，对教育主张又多了一些思考。 今天回家早，随手拾起一本书来看。前几日听宇辉说，现在忙碌了很多，只能碎片化看书，无法如以前般静下心来阅读。其实我们又何尝不是。最喜欢前几年的日子，每天清晨写完早安声就看书，或者看完书写早安声。读书期间写的早安声，与不读书期间写早安声，语言是不一样的，因为心境不一样，言之所语自然不一样。貌似读书期间写的文字更安静一些，更文艺一些。 今天看的林清玄《从容的底气》，着实一本好书。语言很优美，故事很通透。作者在五个宝蓝底盘子上写了五字：风花雪月梦。每次当“看家宝贝”般拿出，很是喜欢。盘子每每盛满食物，客人们吃到物穷字现之时，会一声惊呼，如暑中听风，沙漠开花，三月融雪，偶然见月。有一天，“梦”被打破，之后的日子，作者每次看见“风花雪月”，就想到打破的“梦”，很是遗憾。无梦的人生，亦是枯寂的人生。 一青年把香味无比的树木到市场上出售，无人问津，而隔壁摊位的木炭却甚是紧俏。青年万般不解，但终究把香木烧成了木炭，迅速卖光。青年高高兴兴告诉父亲，父亲忍不住落泪：孩子，你烧的可是最珍贵的树木“沉香”，只要切下一块磨成粉屑，价值一车的木炭。这是佛经里释迦牟利说的一个故事，告诉我们两个智慧：一是许多人手里有沉香，却不知道他的珍贵，反而羡慕别人的木炭，最后丢弃了自己的宝贝；二是许多人虽有成圣成贤的心愿，但看到别人做凡夫俗子容易，最后违背了初心，沦落为凡夫俗子。 人生的缺憾，就是喜欢和别人比。和高人比，让我们自卑；和俗人比，使我们傲满。做自己，拥有从容的底气，才是根本。佛陀说，战胜别人一千次，不如战胜自己一次。拥有梦想，坚持本真，修炼心性……加油！
181,“国字号展示”,2024年8月23日,由教育部、国家语委主办，中国教育电视台和浙江传媒学院联合承办的第六届“诵读中国”经典诵读大赛线下比赛于今日开赛。由湖北民族大学附属小学选送的《永远的九岁》经过层层选拔，代表湖北省唯一小学组参赛单位参与线下比赛。本次大赛共8个组别，4160件作品入围全国复赛，2022件作品进入决赛，270件作品受邀参加线下比赛。 记得上学期，市教育局基教股杨股长安排作品任务时叮嘱我：代表恩施市参赛哈，要重视哦。我说，我们尽最大力。其实当时我并没有多大的信心，能送省遴选，我就很知足。上周，接到消息，作品入围全国总决赛，甚是高兴。高兴的是每一次被别人委以重任，都没有被失望。哪晓得本周突然接到消息代表湖北省小学组唯一节目赴杭州线下参赛。孩子们走的那天是晚上11时，我特地赶到机场送他们。我说，这个机会，真是太难得，百年难遇，当然也是你们努力的结果。站上这个舞台，就已然荣光，无需考虑获得什么奖项。 比赛中，有很多感人的故事。游翼遥和徐语辰两位同学，尽管他们刚经历了口腔手术的恢复期，却毅然地选择了站在舞台上，用他们的声音诠释经典。而黄旖辰同学正在外省参加乒乓球比赛，好不容易打入全国赛，因为时间冲突，主动放弃了参加全国乒乓球前八名比赛的宝贵机会，放弃个人梦想，成全集体，这份精神令人钦佩。两位家长主动请缨，自费陪同，全方位做好服务。 让优秀成为一种习惯，付出终有收获！
182,“2024.8.24”,2024年8月24日,今日品读《生命的化妆》…… 有这样一段话，甚是喜欢；三流的化妆是脸上的化妆，二流的化妆是精神的化妆，一流的化妆是生命的化妆。什么是生命的化妆，我想一个人的干劲儿融入了骨髓，专情于自己的热爱之人，一定有了生命的化妆。 如果和文章链接起来，就是：三流的文章是文字的化妆，二流的文章是精神的化妆，一流的文章是生命的化妆。或是才疏学浅，尤不喜欢华丽词藻的堆砌，只喜欢真情流露的文字，朴实，却能打动人。 倘若再和学校链接，则是：三流的学校是制度管理的化妆，二流的学校是课程精神的化妆，一流的学校是文化生命的化妆。呵呵，我不知道我们算几流。但附小教育集团确实在“卓越的管理、五育的课程、顶层的文化”上作了思考，下了功夫。崔坝小学、新田小学已小有成效。我们期待：金马奔腾，梦想前行，出世即惊艳，展颜更璀璨。
183,“2024.8.25”,2024年8月25日,最近有被林清玄的文字吸引，恬淡自然，蕴含佛理。他的文章给人以生活的启迪，让我们看清事物的本质。他的文字有种淡淡的香，感恩与善良同行，富有禅意的世界净化我们的心灵。今日品读《下下签》。 同样一纸签文，有人解读为“上上签”，有人寓意是“下下签”。清玄遇到过，记得玻璃大王曹德旺也遇到过。试问，谁又何尝没有遇到过。其实签文并没有那么重要，就看你怎么对待。顺境中，若是抽到“下下签”，给人以警醒；逆境时，若是抽到“上上签”，给人以光明。前者是“居安思危”，后者是“反败为胜”。人生就应该有包容之心允许自己偶尔抽到“下下签”。下下签最大的意义就是让我们转个弯，做一次新的思考。 假期给自己放了五天假，去了天空之城梵净山。在红云金顶脚下，蘑菇石屹立于天地之间，如恩施大峡谷“一炷香”般神奇，你永远可以相信大自然的鬼斧神工。云雾缭绕之间，双手合十，也为自己许下一份“上上签”——祝我爱的人和爱我的人平安顺遂，心想事成，平凡了却一生。人生的上上签，就应该是在自爱中品味生活，在无畏中挑战自我。 多读林清玄的散文，他将东方的审美智慧与佛家的哲学情怀融入散文艺术。正如：好的围棋要慢慢下，好的生活要细细品味，不要着急把棋盘下满，也不要匆忙走人生之路。多读书，多思考，心地善良，关怀别人，自爱而尊严，一切都是最好的安排！
184,“2024.8.26”,2024年8月26日,今天，很忙碌，没有时间看书，稍不留神，已是次日。用一段时间轴诠释忙碌的意义…… 上午8时，与党政办一起，巡视迎检路线第一次。 上午9时，新学年行政会开启。 上午11时，与教管中心一起，第一批新教师见面会开启。 中午1时，盒饭，巡视迎检路线第二次。 下午3时，超文书记莅临金马调研开学筹备工作。 下午4时，与教管中心一起，第二批新教师见面会。 傍晚6时，与教管中心一起，根据见面会情况，结合老师们意愿，将老师们分别安置在金马和附小。 晚上9时，与教管中心一起，给部分教师电话，协调班主任任职情况。 晚上11时，党总支讨论后勤大宗物品遴选事宜。 晚上12时，归家，日记。 次日0:30，吃碗H面，犒劳自己。
185,“2024.8.27”,2024年8月27日,8：30 巡看新教师培训准备情况 9：00 为新老师们送花花，合影 一一12：30 新教师培训 中午：协调两校区人员分配 下午：和基教股讨论现场会事宜 6：00一7：30协调落实一年级教师岗位 一8：30 验收多功能厅音响 一9：30 与授课专家见面 期待明天又是满满收获的一天。
186,“2024.8.29”,2024年8月29日,近期的日复一日都是培训、迎检，日子过得小有忙碌，但也还忙得有序，忙得有趣，忙有所值…… 每一所新建校，都会有各级部门的调研、指导。但令人感动的是，昨天下午，金子办事处程凯书记外出，专程交代田博主任携各职能部门到校关切，开学前还有哪些问题需要办事处协调解决，尤其对开学前后的周边环境治理作了重点部署。金子办事处不愧为市教育局表扬的“最支持教育”的办事处。为属地政府领导点赞！ 原本计划28号桂苑研修开班仪式请市教育局和办事处领导为我们加油打气的，因28号有省厅调研督查，就没有请。昨天晚上，市教育局刘静副局长说，你们这班人，辛苦这么久了，我明天来看看集团的老师们。说这句话的时候，我就感动得不得了。近期书记校长都在默默地抢着忙开学工作，也没有给领导们汇报。人员26号才全部到位，紧接着就是见面会，培训会，分校区分学科……每天晚上都是加班加点忙第二天的工作筹备。刘局长以“回顾来时路，守住初心；走好眼前路，立足当下；眺望未来路，登高望远”三个层次勉励我们，继续守住初心，在教联体改革项目上勇往前行，做出探索，做出成绩，做出表率。 每一个新建校的建设，都有困难重重，收尾工程的紧迫性，安全卫生达标的全方位梳理，人财物的缺乏，新教师的磨合……有各级领导的关心支持，雪中送炭胜过锦上添花，一句关心支持的话，一个解决问题的微小行动，都足以让所有辛苦化为前进的动力。定不负众望，金马奔腾，梦想前行。
187,“2024.8.30”,2024年8月30日,开学前的节奏，回家～
188,“2024.9.2”,2024年9月2日,附小集团早安声 集团首个开学日，写点什么呢？想写写一个暑假，附小团队对金马校区建设的倾情付出。金马的整个样貌在那里，不用写；想写写新进老师们的辛苦，因为报到很晚，培训密集，开学前筹备密集，磨合密集。不用写，因为辛勤的工作还才开始，这仅仅是“冰山一角”；想写写昨天一年级开学日，当两校区校园内鼓号响起，一片欢欣。不用写，用心用情办教育，老百姓评价了算。 想写写某两个老师选择了跟岗，结果又放弃，导致集团的课程安排，半夜两点才定稿。不用写，每个人的价值观不一样，有人每天想的是“小家”，我要陪家人。有人想的是“大家”，国家培养了我，领导家长信任我，同事帮助了我，我如何在力所能及的范围内报效国家与社会，在尽可能兼顾家庭的情况下，实现个人在学校的价值最大化；想写写昨天上午在金马某年级和家长们的交心谈心，下午在附小和某班家长的交心谈心。人要学会知足，学会感恩。金马二至四年级，应百姓呼生，政府关心，我们开了班，某年级仅仅就是人数多了一点，在几年前，我们就是这样的超级大班，日子也过了，985、211的考生同样很多。试问，现在是没有教师的困难时期又怎么过不得了。某班级仅仅是换了老师而已，就目前状况，生了一胎，生二胎，生了二胎，生三胎。不生孩子的下乡支教，区域交流，都是为国家做贡献，为什么就不能换老师。恩施市家长绑架学校的这股风得刹，民大附小没有出现过一次，我不希望谁来当这个第一次。如果没有足够的理由来说服我，最终害了自己。当然最终我们还是用诚心说服了家长们，大家要相信学校的安排，只会越来越好。这份教育教学质量，不仅家长关心，学校老师，书记校长更关心。还是不用写，因为“办人民满意的教育”，人在做，天在看，时间证明一切。付出终有回报。 老师们，在集团的开篇时刻，在政府与教育局最困难的时刻，在集团开学季，学校有很多事务需要厘清的时刻，每一个班级每一个人不添乱，做好本职工作，为集团多付出一点，用心用情做教育。早安！
189,“2024.9.3”,2024年9月3日,今天是非常高兴的一天。上午，迎来市委宣传部徐部长的金马调研。看到学校生机盎然，秩序有加，对融合型教联体给予了表扬、支持与鼓励。尤其是对恩施市教育局、学校在“金马”招生维稳问题上，肯定了教育系统的责任与担当，让市委市政府刮目相看，最终有了一个圆满的结局。徐部长还专程查看了四年级教室，在座谈会上，对后勤食品安全和营养膳食经费管理点点滴滴的过程细节予以了指导。 下午，接到州教育局基础教育股吴振科长的“新田”督查视频，随即一个致电。吴科长对教联体新田小学给予了高度评价。他说：我们一行的州领导，到新田小学进行开学工作督查，真不愧为省级示范性教联体。以前只看到你们上传的资料、照片和视频。今天一看，大家都觉得是“最好的村小”。校园干净整洁，很多工作做得实在，有亮点。州领导说，下次召开相关会议，让新田小学作为小规模学校代表进行全州典型发言。新田小学在本次接受州级督查中，0扣分。晚上，和新田晓雪校长进行了电话沟通，她也非常高兴。我想：任何人在任何岗位都可以为国家、为社会作贡献。这就是人生的价值所在。听到教联体成员校受表扬，我自然高兴。 今天还高兴的，一是昨天给领导汇报申请高温极端天气放假，领导们经过各部门综合研判，同意“以人为本，家长自愿”。今天再看天气预报，真是“明智之举”。二是今天教管中心对转学工作进行了“落座”，真心希望教育局成立“转学办”，用一个软件输入信息即可匹配相关学校，以免让学校为难，真是“一位难求”。三是今天终于抽时间去完成了个人事务，脚趾甲嵌入肉中，前几天都流了很多血，睡觉也不能碰，今天也算完成一件大事。 喜欢安安静静地做“管理 课程 文化”类的教育思考，不喜欢整天在“人与电话”的圈子里协调繁琐的事务。过了今天，应该会安静很多……高兴的一天，不仅仅是得了表扬，而是繁琐的开学工作也算告一段落。
