找他	2280
完	2281
给予	2282
后进生	2283
幸福感	2284
我把	2285
几分钟	2286
打分	2287
给他们	2288
100	2289
506	2290
跑来	2291
潜下	2292
心来	2293
五年级	2294
上册	2295
法治	2296
我给	2297
打了	2298
甜蜜	2299
我回	2300
思源	2301
实验	2302
相册	2303
难管	2304
调皮	2305
粉丝	2306
小迷妹	2307
迷弟	2308
弱点	2309
被人	2310
心高气傲	2311
挑衅	2312
找茬	2313
刁难	2314
安静	2315
审视	2316
错误	2317
不惑之年	2318
豁然开朗	2319
对你	2320
负责任	2321
才会	2322
孺子可教	2323
教你	2324
帮你	2325
如果你	2326
夸奖	2327
反感	2328
客观	2329
停留在	2330
认可	2331
阶段	2332
甜言蜜语	2333
易得	2334
肺腑之言	2335
难求	2336
人人都	2337
好听	2338
得罪人	2339
如实	2340
相告	2341
但却	2342
冒着	2343
吃力不讨好	2344
点醒	2345
请一定	2346
要好好	2347
闻过则喜	2348
闻善	2349
拜	2350
为你	2351
助力	2352
或缺	2353
贵人	2354
旅途	2355
增加	2356
才干	2357
兰晶	2358
厉害	2359
三种	2360
行	2361
直面	2362
韧劲	2363
耐力	2364
通透	2365
羡慕	2366
能在	2367
平衡	2368
迟迟	2369
畏难	2370
情绪	2371
细化	2372
稳扎稳打	2373
就会	2374
距离	2375
越来越近	2376
这一点	2377
最最	2378
欠缺	2379
地方	2380
想着	2381
党建	2382
漂亮	2383
时才	2384
甚远	2385
一件	2386
一劳永逸	2387
提笔忘字	2388
无从	2389
下手	2390
深感	2391
重要性	2392
句子	2393
破	2394
脑袋	2395
都没	2396
引用	2397
才方	2398
恨少	2399
叹气	2400
支部	2401
生活会	2402
缺点	2403
想	2404
太多	2405
不多	2406
指出	2407
世界上	2408
任何人	2409
包容	2410
坏	2411
你必须	2412
换位	2413
感同身受	2414
慎言	2415
笃行	2416
明媚	2417
也给	2418
家人	2419
带去	2420
心怀	2421
脚踏实地	2422
近日	2423
河南	2424
南阳	2425
市	2426
乡镇	2427
火灾	2428
事故	2429
悲悯	2430
这起	2431
造成了	2432
13	2433
不幸	2434
丧生	2435
敲响	2436
隐患	2437
无处	2438
不在	2439
食品	2440
交通	2441
课间	2442
游戏	2443
天气	2444
欺凌	2445
因素	2446
引发	2447
带来	2448
灾难	2449
大到	2450
生死攸关	2451
小到	2452
额上	2453
撞了	2454
小包	2455
空间	2456
不期	2457
而至	2458
几年前	2459
调研	2460
公车	2461
硬是	2462
安排	2463
停在	2464
校门	2465
外	2466
走了	2467
校内	2468
车辆	2469
综治办	2470
摆放	2471
期间	2472
入	2473
车库	2474
车位	2475
停车	2476
入冬	2477
综治	2478
均会	2479
联合	2480
检查	2481
查	2482
线路	2483
老化	2484
教职工	2485
私加	2486
火盆	2487
规矩	2488
桌布	2489
至少	2490
掀	2491
几个	2492
节点	2493
巡查	2494
到位	2495
长时间	2496
倒	2497
闸	2498
防患于未然	2499
底线	2500
牢记	2501
于心	2502
教育局	2503
甘	2504
局长	2505
告诉	2506
高于	2507
天气预报	2508
近两天	2509
又到	2510
冰雪	2511
管中心	2512
一如既往	2513
之责	2514
群	2515
措施	2516
安全门	2517
家庭	2518
一项	2519
关乎	2520
这一	2521
应	2522
深切	2523
警觉	2524
切实	2525
强化	2526
防范	2527
茁壮	2528
花田	2529
时节	2530
优质	2531
完美	2532
句点	2533
一班岗	2534
喜悦	2535
迈入	2536
惬意	2537
季	2538
大年初一	2539
平安	2540
福	2541
队伍	2542
你们的	2543
稳定	2544
队长	2545
不亚于	2546
自创	2547
自写	2548
对联	2549
读透	2550
他对	2551
理解	2552
领悟	2553
新年	2554
赞	2555
春节	2556
陪	2557
玩	2558
几天	2559
最长	2560
情	2561
告白	2562
稻盛和夫	2563
阿米巴	2564
经营	2565
体制	2566
主角	2567
哲学	2568
何谓	2569
伦理	2570
观	2571
领导人	2572
①	2573
磨炼	2574
心志	2575
②	2576
迷恋	2577
自燃	2578
旋涡	2579
③	2580
出色	2581
有意	2582
主义	2583
④	2584
潜意识	2585
⑤	2586
结语	2587
=	2588
思维	2589
真善美	2590
演讲	2591
比尔	2592
·	2593
盖茨	2594
单幕戏	2595
幕	2596
第三	2597
杨紫琼	2598
松弛	2599
指的是	2600
你对	2601
张瑞敏	2602
过渡性	2603
概念	2604
都要	2605
任正非	2606
面向	2607
巴菲特	2608
最优	2609
56	2610
雷夫	2611
讲演录	2612
恐惧	2613
更重要	2614
教好	2615
给学生	2616
挽救	2617
足够	2618
⑥	2619
人多	2620
一点	2621
⑦	2622
但不	2623
能不	2624
公平	2625
惩罚	2626
⑧	2627
一言	2628
一行	2629
⑨	2630
⑩	2631
艺术	2632
张艺谋	2633
强	2634
雷	2635
佳音	2636
人世间	2637
赵丽颖	2638
角色	2639
120	2640
马丽	2641
法	2642
不法	2643
让步	2644
代价	2645
去做	2646
法律	2647
坏人	2648
犯罪	2649
成本	2650
更高	2651
而不是	2652
好人	2653
出手	2654
更大	2655
案子	2656
污染	2657
河流	2658
裁决	2659
水源	2660
正义	2661
权威	2662
百姓	2663
朴素	2664
情感	2665
遗憾	2666
嘲笑	2667
挺身而出	2668
光亮	2669
会照	2670
身上	2671
热辣	2672
滚烫	2673
讲的是	2674
第二十条	2675
果敢	2676
飞驰	2677
三部	2678
电影	2679
结局	2680
评价	2681
过渡	2682
非要	2683
推荐	2684
排序	2685
飞	2686
杨绛	2687
灵性	2688
良心	2689
克制	2690
修养	2691
功力	2692
增强	2693
大部分	2694
自省	2695
花	2696
练功	2697
灵	2698
肉	2699
反省	2700
所作所为	2701
阴暗面	2702
普通人	2703
很难	2704
圣人	2705
超脱	2706
私心	2707
轻易	2708
地被	2709
物欲	2710
引诱	2711
范围内	2712
正直	2713
曾说	2714
放在	2715
床上	2716
成就	2717
体重	2718
书上	2719
勤劳	2720
市场	2721
亲情	2722
开学	2723
开笔	2724
欣然	2725
答应	2726
一分	2727
慎重	2728
为期	2729
两天	2730
桂苑	2731
研修	2732
开新	2733
局	2734
谱	2735
新篇	2736
为题	2737
高质量	2738
十大	2739
关键词	2740
路径	2741
党组织	2742
负责制	2743
均衡	2744
教育家	2745
数字化	2746
加法	2747
社	2748
协同	2749
饱含	2750
无限	2751
希冀	2752
我与	2753
重读	2754
推出	2755
不简单	2756
这篇	2757
量	2758
六万	2759
网友	2760
褒奖	2761
才对	2762
全州	2763
期望	2764
初心	2765
档	2766
热播	2767
影片	2768
素材	2769
借用	2770
台词	2771
好好	2772
此刻	2773
过好	2774
崇尚	2775
沈腾	2776
永不	2777
终将	2778
圆梦	2779
吐蕊	2780
万树	2781
吐	2782
绿	2783
启新	2784
学子	2785
喜归	2786
昨日	2787
暖心	2788
之中	2789
又添	2790
新颜	2791
新学期	2792
新书	2793
气味	2794
沁人心脾	2795
味道	2796
翻开	2797
书页	2798
听见	2799
个字	2800
句话	2801
前人	2802
重在	2803
强师	2804
周五	2805
设置为	2806
单周	2807
业务	2808
基本功	2809
锻造	2810
双周	2811
爱好	2812
特长	2813
墨耕社	2814
书法	2815
云耕社	2816
信息	2817
技术	2818
语耕社	2819
普通话	2820
内容	2821
地点	2822
锤炼	2823
铁军	2824
教研	2825
五轮	2826
按计划	2827
邀请	2828
示范	2829
内团	2830
磨课	2831
过关	2832
验收	2833
搭建	2834
挖掘	2835
创设	2836
观摩	2837
博采众长	2838
研讨	2839
以此	2840
夯实	2841
驾驭	2842
专业化	2843
弘扬	2844
一名	2845
精良	2846
品行	2847
品位	2848
之强	2849
支撑	2850
带着	2851
海洋	2852
畅游	2853
那片	2854
新田	2855
感言	2856
很多次	2857
就有	2858
无比	2859
尊敬	2860
各乡镇	2861
城区	2862
高山	2863
有很多	2864
深信	2865
精气神儿	2866
前夕	2867
板桥	2868
费	2869
电话	2870
同意	2871
专程	2872
谢意	2873
两位	2874
费国艳	2875
施华	2876
莫大	2877
共建	2878
融合	2879
局面	2880
山区	2881
开局	2882
冰天雪地	2883
牵挂	2884
坐在	2885
筹谋	2886
下午	2887
勇于	2888
担当	2889
两	2890
成员	2891
校	2892
鲜活	2893
期许	2894
当我	2895
提笔	2896
写下	2897
至上	2898
样板	2899
厨房	2900
营养	2901
土苗	2902
硒	2903
韵堂	2904
食育	2905
高频	2906
词	2907
浮现	2908
心间	2909
怎么做	2910
大家都	2911
看得见	2912
做得好	2913
做得	2914
不尽人意	2915
诚恳	2916
建议	2917
并及时	2918
改进	2919
在此	2920
承诺	2921
运作	2922
顺畅	2923
高效	2924
全方位	2925
营造	2926
优化	2927
流程	2928
多样化	2929
需求	2930
卓越	2931
倾情	2932
出发点	2933
落脚	2934
往昔	2935
将用	2936
用情	2937
尽心	2938
这方	2939
所需	2940
急	2941
所求	2942
实干	2943
铿锵	2944
只为	2945
报告	2946
六位	2947
宣讲	2948
共情	2949
带入	2950
援藏	2951
援岛	2952
援	2953
盲童	2954
鼻子	2955
酸楚	2956
我的心	2957
撕裂	2958
水管	2959
冻裂	2960
面临	2961
停电	2962
危险	2963
想到	2964
再多	2965
分一	2966
丢	2967
轮流	2968
在上面	2969
呆	2970
会对	2971
有多少	2972
贻误	2973
一句话	2974
满腔	2975
还需要	2976
一碗	2977
面条	2978
就让	2979
我想起	2980
违纪	2981
就餐	2982
交心	2983
原	2984
金子	2985
中学	2986
师德	2987
讲好	2988
惊天动地	2989
听完	2990
赵耿	2991
处长	2992
作了	2993
总结性	2994
巡讲	2995
赵	2996
带队	2997
湖北	2998
为总	2999
总指挥	3000
亮相	3001
国家队	3002
本次	3003
恩施市	3004
江城	3005
春花	3006
团里	3007
科学家	3008
建党	3009
周年	3010
总策划	3011
多个	3012
教育界	3013
团	3014
光荣	3015
国家级	3016
北京	3017
首次	3018
当天	3019
怀	3020
部长	3021
落泪	3022
感到	3023
骄傲	3024
亲临	3025
现场	3026
报告团	3027
讲座	3028
荣幸	3029
报告会	3030
进一步	3031
家们	3032
家国	3033
写好	3034
你做	3035
得很	3036
浅	3037
你写	3038
不出	3039
听了	3040
更应该	3041
2024.3	3042
党办	3043
春暖花开	3044
启航	3045
周	3046
仪式	3047
开学典礼	3048
亮眼	3049
震撼	3050
升旗仪式	3051
纷呈	3052
大道至简	3053
一年里	3054
势必	3055
要以	3056
迎接	3057
理论	3058
欠	3059
严	3060
过得去	3061
硬	3062
争做	3063
先锋	3064
我去	3065
检视	3066
透彻	3067
新征程	3068
上个	3069
星期	3070
生动	3071
党员	3072
本职	3073
思路	3074
品牌	3075
第一周	3076
起色	3077
七年	3078
之际	3079
狠抓	3080
建设	3081
十足	3082
途中	3083
持久	3084
新起点	3085
锚定	3086
阶段性	3087
踔厉奋发	3088
两会	3089
开幕	3090
最强音	3091
第十	3092
四届	3093
第二次	3094
人民大会堂	3095
国务院	3096
总理	3097
李强	3098
作	3099
政府	3100
实施	3101
科教兴国	3102
战略	3103
强国	3104
科技	3105
一体	3106
统筹	3107
推进	3108
链	3109
产业链	3110
资金	3111
部署	3112
深化	3113
改革	3114
现代化	3115
强大	3116
73	3117
中心组	3118
晚上	3119
六点半	3120
齐聚	3121
之家	3122
点半	3123
夜学	3124
凸显	3125
孕妇	3126
接任	3127
中午	3128
分析	3129
白天	3130
实在	3131
干脆	3132
来个	3133
酣畅	3134
淋漓	3135
习近平	3136
摘编	3137
十七	3138
革命	3139
治党	3140
10	3141
重点	3142
抓住	3143
管党	3144
我们党	3145
优势	3146
整改	3147
刮骨	3148
疗毒	3149
打铁	3150
跳出	3151
历史	3152
周期律	3153
周期	3154
是什么	3155
能有	3156
松劲	3157
歇脚	3158
疲劳	3159
厌战	3160
任人唯亲	3161
排斥	3162
异己	3163
党中央	3164
管好	3165
亲属	3166
一级	3167
带领	3168
干	3169
同志们	3170
正处于	3171
第三个	3172
规划	3173
起步	3174
起到	3175
惊人	3176
归期	3177
正好	3178
期限	3179
第七	3180
泄气	3181
拿出	3182
机遇	3183
很幸运	3184
前提	3185
自驱力	3186
考试	3187
自律	3188
终极	3189
下定决心	3190
义无反顾	3191
不吃	3192
苦	3193
吃	3194
无知	3195
放下	3196
鸡娃	3197
焦虑	3198
娃	3199
到哪去	3200
忙	3201
出了	3202
新高度	3203
脚不沾地	3204
但也	3205
着实	3206
很有	3207
各年级	3208
学业	3209
会上	3210
敬业	3211
提出了	3212
函待	3213
三八妇女节	3214
周六	3215
按着	3216
既定	3217
6300	3218
余字	3219
想法	3220
第二个	3221
作出了	3222
建设性	3223
减法	3224
一成不变	3225
校情	3226
周三	3227
六点	3228
长达	3229
四个	3230
小时	3231
开会	3232
统一	3233
整理	3234
拖	3235
妥当	3236
安稳	3237
入睡	3238
传达	3239
信号	3240
往年	3241
机构	3242
式	3243
当你	3244
观点	3245
真想	3246
章节	3247
适合	3248
真的	3249
治国	3250
治校	3251
贵在	3252
有志	3253
发誓	3254
起手	3255
负起	3256
责	3257
久久	3258
为功	3259
懈怠	3260
之恩	3261
涌泉相报	3262
一世	3263
膜拜	3264
长久	3265
精业	3266
乐业	3267
教科	3268
一草一木	3269
馈赠	3270
一滴	3271
植树节	3272
数九	3273
周日	3274
405	3275
植树	3276
儿子	3277
手中	3278
弱小	3279
茶	3280
树苗	3281
俞敏洪	3282
一段话	3283
树	3284
种子	3285
踩到	3286
泥土	3287
吸收	3288
养分	3289
三年来	3290
印证	3291
国旗	3292
课上	3293
601	3294
去种	3295
种下	3296
绿色	3297
种进	3298
土里	3299
茶农	3300
那颗	3301
沐浴	3302
过程	3303
坚韧	3304
挺拔	3305
向阳	3306
新绿	3307
承载	3308
年轮	3309
刻印	3310
你在	3311
春日里	3312
李	3313
第三次	3314
印象	3315
向李	3316
汇报	3317
春风	3318
满面	3319
松驰	3320
有一次	3321
点多	3322
关机	3323
分钟后	3324
回过	3325
在外	3326
出差	3327
下飞机	3328
事儿	3329
早上	3330
急用	3331
大学	3332
足球场	3333
协调	3334
保卫处	3335
不要紧	3336
第二天	3337
入场	3338
训练	3339
直至	3340
建州	3341
40	3342
返校	3343
连忙	3344
座谈	3345
成果奖	3346
相关	3347
情况	3348
嘱咐	3349
学院	3350
专家	3351
找准	3352
听说	3353
想做	3354
系列	3355
一体化	3356
上会	3357
队建室	3358
装修	3359
无条件	3360
丑	3361
一连串	3362
请求	3363
没想到	3364
答复	3365
好事	3366
实事	3367
办实	3368
给我们	3369
定心丸	3370
而在	3371
信条	3372
关心	3373
貌似	3374
​	3375
越多	3376
接近	3377
越加	3378
不仅仅在于	3379
习得	3380
新知识	3381
它能	3382
深度	3383
拔节	3384
本书	3385
自有	3386
黄金屋	3387
吃一堑	3388
长一智	3389
差些	3390
亮点	3391
指导下	3392
多版	3393
昨晚	3394
定稿	3395
讨论	3396
即是	3397
但你	3398
这几年	3399
一无所知	3400
文件夹	3401
破茧	3402
成蝶	3403
第一步	3404
你认为	3405
随春醒	3406
最美好	3407
莫过于	3408
志同道合	3409
第三周	3410
牵头	3411
蹲点	3412
监督	3413
语数	3414
备课	3415
组长	3416
放学	3417
辅	3418
改	3419
考	3420
详尽	3421
翻阅	3422
笔笔	3423
谢锐	3424
谭艳	3425
兰佳	3426
杨宝平	3427
孙学芝	3428
课本	3429
教材	3430
解读	3431
杨芳	3432
崔	3433
红莲	3434
摘抄	3435
赏心悦目	3436
谭	3437
玲玲	3438
何义玲	3439
长缨	3440
谭敏	3441
廖亚琪	3442
吴利	3443
转转	3444
日记	3445
周记	3446
多篇	3447
练笔	3448
广度	3449
习作	3450
一画	3451
写出	3452
勤恳	3453
一章	3454
映照	3455
耕者	3456
润物细无声	3457
碎碎	3458
念	3459
晨曦	3460
潋滟	3461
四方	3462
楼书	3463
朗朗	3464
不绝于耳	3465
马吉	3466
雷锋	3467
好榜样	3468
忠于	3469
忠于党	3470
首歌	3471
拂面	3472
伴随着	3473
三月	3474
轻轻	3475
耳边	3476
回响	3477
那位	3478
为民	3479
永恒	3480
月活动	3481
纷纷	3482
达	3483
两千多	3484
队员们	3485
蔚然成风	3486
青年	3487
肩负	3488
发扬	3489
钉	3490
一块	3491
砖	3492
灵活	3493
一滴水	3494
谦逊	3495
承	3496
先辈	3497
发芽	3498
花朵	3499
已有	3500
半年	3501
之余	3502
在线	3503
上线	3504
每周	3505
聆听	3506
享受	3507
场	3508
盛宴	3509
各学科	3510
备研	3511
精品	3512
集	3513
众人	3514
坚韧不拔	3515
扎根	3516
贡献	3517
退休	3518
余热	3519
既能	3520
又能	3521
身兼多职	3522
眼中	3523
真谛	3524
学雷锋	3525
仅限	3526
而应	3527
贯穿	3528
月份	3529
都以	3530
微不足道	3531
小事	3532
悄然	3533
绚烂	3534
便能	3535
黄艳玲	3536
睡眠	3537
人体	3538
恢复	3539
解除	3540
充足	3541
饮食	3542
运动	3543
公认	3544
三项	3545
唤起	3546
全民	3547
2001	3548
卫生	3549
神经	3550
基金会	3551
主办	3552
发起	3553
全球性	3554
此项	3555
2003	3556
会把	3557
正式	3558
引入	3559
情不自禁	3560
全员	3561
午睡	3562
决策	3563
春渐	3564
暖	3565
上午	3566
紧张	3567
淡淡	3568
片刻	3569
安逸	3570
宁静	3571
也在	3572
中得	3573
或坐	3574
在一旁	3575
静静地	3576
梦乡	3577
电池	3578
积蓄	3579
相辅相成	3580
积累	3581
则是	3582
大脑	3583
放松	3584
消化	3585
所学	3586
不停地	3587
一台	3588
不停	3589
运转	3590
机器	3591
也不	3592
提倡	3593
早睡	3594
五项	3595
少年	3596
儿童	3597
桃花	3598
春水	3599
生	3600
白石	3601
出没	3602
春分	3603
好时节	3604
发育	3605
时期	3606
季节	3607
齐心协力	3608
更快乐	3609
人与人	3610
舒服	3611
也许	3612
语言	3613
信服	3614
人品	3615
做人	3616
吸引力	3617
容颜	3618
给对方	3619
信赖	3620
踏实	3621
开班	3622
第一场	3623
要点	3624
兴之所至	3625
情之所	3626
蓄力	3627
意	3628
所指	3629
第二场	3630
置身	3631
之变	3632
清华	3633
导师	3634
白峰	3635
杉	3636
教授	3637
农业	3638
动物性	3639
弱化	3640
工业	3641
体力	3642
外包	3643
脑力	3644
追问	3645
智力	3646
答案	3647
走下	3648
神坛	3649
定义	3650
布局	3651
探究	3652
未知	3653
比作	3654
长跑	3655
铁人	3656
已知	3657
短跑	3658
卷	3659
游泳	3660
娃娃	3661
启蒙	3662
自行车	3663
人工	3664
智能	3665
赢家	3666
人机	3667
第三场	3668
适配	3669
完整	3670
性疾病	3671
→	3672
定居	3673
传染病	3674
肥胖症	3675
抑郁症	3676
第四场	3677
摄影	3678
王然	3679
摄影师	3680
共鸣	3681
肢体	3682
视角	3683
照片	3684
那算	3685
庆幸	3686
不长	3687
脑	3688
容量	3689
整天	3690
随时会	3691
叫停	3692
提问	3693
常识	3694
说出	3695
名字	3696
不允许	3697
爱因斯坦	3698
牛顿	3699
居里	3700
夫人	3701
耳熟能详	3702
寻找	3703
认知	3704
边界	3705
七点	3706
晚课	3707
半天	3708
结束时	3709
题目	3710
开放	3711
前沿	3712
折磨	3713
蝶变	3714
跨界	3715
李镇宇	3716
知名	3717
探险	3718
营销	3719
李白	3720
跑	3721
地球	3722
极限	3723
第一季	3724
历时	3725
433	3726
南极	3727
跑到	3728
北极	3729
跨越	3730
智利	3731
阿根廷	3732
秘鲁	3733
厄瓜多尔	3734
14	3735
65	3736
城市	3737
行程	3738
2.4	3739
公里	3740
相当于	3741
600	3742
马拉松	3743
人类	3744
跑步	3745
形式	3746
南北极	3747
辜负	3748
牛	3749
忠实	3750
乡村	3751
任明杰	3752
一砖一瓦	3753
契机	3754
一饭	3755
一粥	3756
一针	3757
亦能	3758
乐趣	3759
小时候	3760
东西	3761
长大后	3762
贫困	3763
农村	3764
张基广	3765
好老公	3766
见面会	3767
三点	3768
归零	3769
格局	3770
宏大	3771
坐标	3772
体系	3773
风格	3774
一部	3775
家访	3776
每月	3777
一本书	3778
制定	3779
史诗	3780
走遍	3781
百校	3782
百馆	3783
待续	3784
一股	3785
架构	3786
内有	3787
推广	3788
收到	3789
很好	3790
反馈	3791
变革	3792
一部分	3793
原点	3794
研究院	3795
韩杰梅	3796
院长	3797
向我	3798
十一	3799
返恩	3800
动	3801
车上	3802
韩	3803
所说	3804
学	3805
颠覆性	3806
重塑	3807
热血	3808
沸腾	3809
沉浸于	3810
咖们	3811
不谋而合	3812
慎之又慎	3813
最难	3814
估计	3815
我会	3816
申请	3817
大刀阔斧	3818
整合	3819
留给	3820
留白	3821
独性	3822
学习者	3823
数据	3824
思想家	3825
自主	3826
工人	3827
机械	3828
表层	3829
独立	3830
依赖	3831
固定	3832
化	3833
程序化	3834
形式化	3835
浅表	3836
化等	3837
满堂灌	3838
满堂	3839
忽视	3840
求异	3841
有限	3842
主体	3843
地位	3844
尊重	3845
最为	3846
最有	3847
难度	3848
分为	3849
视觉	3850
听觉	3851
动觉	3852
分层	3853
省干训	3854
刘期	3855
锡	3856
三个	3857
观察	3858
立场	3859
型	3860
输出	3861
加工	3862
高阶	3863
互助	3864
四川	3865
成都	3866
606	3867
巡校	3868
闲聊	3869
她们的	3870
是从	3871
迁建	3872
桂小	3873
年入	3874
职桂	3875
招生	3876
大方	3877
拘束	3878
侃侃而谈	3879
变化	3880
天真	3881
不令	3882
成人	3883
但这	3884
真实	3885
淋漓尽致	3886
善	3887
领袖	3888
指向	3889
另一种	3890
要干	3891
伟业	3892
但它	3893
百合	3894
展开	3895
一朵花	3896
凝聚	3897
一枚	3898
果	3899
远望	3900
盏灯	3901
近看	3902
一团火	3903
一生中	3904
最棒	3905
我认为	3906
最重要	3907
某一	3908
来教	3909
不好	3910
罪人	3911
一辈子	3912
想过	3913
承认	3914
不当	3915
羞辱	3916
歧视	3917
还说	3918
贴着	3919
标签	3920
幌子	3921
往事	3922
不应	3923
当为	3924
堂课	3925
平庸	3926
苍白	3927
惭愧	3928
碌碌无为	3929
悔恨	3930
随意	3931
拖堂	3932
权	3933
娱乐	3934
合作	3935
趴	3936
桌子	3937
调到	3938
第一排	3939
调出	3940
自尊	3941
指点	3942
胸怀	3943
促膝谈心	3944
气氛	3945
谅解	3946
奖励	3947
脸部	3948
肌肉	3949
有美	3950
流动	3951
应该用	3952
作家	3953
刘慈欣	3954
同名	3955
科幻	3956
小说	3957
改编	3958
太阳	3959
急速	3960
膨胀	3961
毁灭	3962
太阳系	3963
居住	3964
不适合	3965
生存	3966
踏上	3967
新家园	3968
旅程	3969
自救	3970
试图	3971
离开	3972
飞跃	3973
木星	3974
发动机	3975
引力	3976
停机	3977
相撞	3978
危机	3979
拯救	3980
中国式	3981
崇高	3982
自古	3983
佩服	3984
立下	3985
flag	3986
会去	3987
进	3988
晨读	3989
00	3990
利用	3991
餐点	3992
一走	3993
逛一逛	3994
美景	3995
减肥	3996
一举两得	3997
总在	3998
徘徊	3999
不需	4000
这么多	4001
你就	4002
制度	4003
束缚	4004
手脚	4005
偏离	4006
初衷	4007
看了	4008
科幻片	4009
短板	4010
逼迫	4011
补上	4012
也能	4013
抽出	4014
一月	4015
大讲堂	4016
见面	4017
本月	4018
这三个	4019
四月	4020
清明	4021
杏花	4022
微雨	4023
樱花	4024
祭奠	4025
逝去	4026
飘散	4027
新生	4028
持之以恒	4029
春雨	4030
送	4031
春归	4032
各县市	4033
及州直	4034
教研员	4035
共计	4036
两百	4037
人到	4038
人说	4039
远方	4040
却是	4041
秉承	4042
实美	4043
高质	4044
做实	4045
美	4046
启动	4047
组内	4048
团磨课	4049
教研组	4050
筹备	4051
百花齐放	4052
势头	4053
舍得	4054
财力	4055
两期	4056
寒暑假	4057
本州	4058
名师	4059
外省	4060
请进来	4061
福利	4062
水平	4063
瞅准	4064
借助	4065
激活	4066
这场	4067
将会	4068
带给	4069
触动	4070
所思	4071
所感	4072
所悟	4073
新课标	4074
核心	4075
成才	4076
熟练	4077
饱满	4078
求知	4079
雄厚	4080
潜力	4081
健全	4082
体魄	4083
面面俱到	4084
哪一项	4085
同步	4086
规格	4087
合格	4088
卢	4089
志文	4090
理事会	4091
副理事长	4092
翔宇	4093
集团	4094
陶行知	4095
会副	4096
会长	4097
结构	4098
用于	4099
保底	4100
进阶	4101
有法	4102
无定法	4103
得法	4104
贵	4105
科学性	4106
艺术性	4107
人文	4108
闪耀	4109
洋溢	4110
气息	4111
预设	4112
生成	4113
主导	4114
是导	4115
牵	4116
八个	4117
学案	4118
自学	4119
重温	4120
互查	4121
分工	4122
群学	4123
小组	4124
当堂	4125
小结	4126
自治	4127
奠基	4128
衡量	4129
成效	4130
指标	4131
测量	4132
难以	4133
朱永新	4134
诗意	4135
自强	4136
善于	4137
调动	4138
各方面	4139
受	4140
富有	4141
勤于	4142
刚强	4143
不向	4144
弯腰	4145
学者	4146
发起人	4147
代言人	4148
十人	4149
守望	4150
端正	4151
朝气蓬勃	4152
独特	4153
见解	4154
与人	4155
相处	4156
想象力	4157
校办	4158
研读	4159
两篇	4160
新质	4161
生产力	4162
十问	4163
十答	4164
何为	4165
可以说	4166
早已	4167
更像	4168
助推器	4169
新词	4170
热词	4171
备受	4172
写入	4173
被列为	4174
之首	4175
向高	4176
转型	4177
经济	4178
高科技	4179
高效能	4180
特征	4181
质优	4182
先进	4183
深知	4184
该如何	4185
带来了	4186
两点	4187
启示	4188
渗透	4189
互动性	4190
氛围	4191
延展	4192
好奇心	4193
欲	4194
单一	4195
拓宽	4196
视野	4197
乐园	4198
交叉	4199
全新	4200
体现在	4201
之战	4202
脱颖而出	4203
全省	4204
坚不可摧	4205
判断力	4206
不容	4207
半点	4208
歪风邪气	4209
跨越式	4210
作战	4211
成果	4212
迈进	4213
奋斗	4214
三寸	4215
粉笔	4216
系	4217
国运	4218
丹心	4219
秉烛	4220
铸民魂	4221
立教	4222
之本	4223
兴教	4224
之源	4225
批批	4226
大国	4227
良师	4228
守	4229
担筑	4230
言为士	4231
世范	4232
教书育人	4233
业绩	4234
三问	4235
从教	4236
深思	4237
言语	4238
词穷	4239
拷问	4240
之深	4241
妈妈	4242
闪闪	4243
黯然	4244
伤神	4245
女儿	4246
心愿	4247
教会	4248
高要求	4249
高标准	4250
对她	4251
学有	4252
所获	4253
过她	4254
想要	4255
大人	4256
这么大	4257
小孩	4258
只会	4259
贪玩	4260
渐渐	4261
才发现	4262
她都	4263
会给	4264
与你	4265
惊喜	4266
美术	4267
导向	4268
审美	4269
情境	4270
设置	4271
层层	4272
递进	4273
民主	4274
多元	4275
可能性	4276
利于	4277
底下	4278
光辉	4279
工程师	4280
春蚕到死丝方尽	4281
蜡炬成灰泪始干	4282
诗词	4283
名句	4284
数不胜数	4285
称为	4286
仁者见仁智者见智	4287
至关	4288
阅历	4289
向往	4290
心田	4291
使命感	4292
倦怠	4293
源泉	4294
着眼于	4295
懂	4296
会做人	4297
芳香	4298
怡人	4299
加持	4300
引流	4301
党日	4302
助推	4303
常思	4304
才是	4305
荡涤	4306
我找	4307
可持续	4308
有价值	4309
终生	4310
外在	4311
言行	4312
内在	4313
彼岸	4314
此岸	4315
放眼	4316
身心	4317
愉悦	4318
程度	4319
整体	4320
丰满	4321
看待	4322
赋能	4323
要让	4324
园中	4325
这里面	4326
或测	4327
出勤	4328
优长	4329
本自	4330
具足	4331
与生俱来	4332
要做	4333
呼唤	4334
走得快	4335
走得	4336
自私	4337
偏见	4338
坚信	4339
矮小	4340
书	4341
垫高	4342
短暂	4343
延长	4344
西	4345
游记	4346
唐僧	4347
经书	4348
取经	4349
各组	4350
全市	4351
532	4352
赛课	4353
课题	4354
试着	4355
眼下	4356
看成	4357
无所谓	4358
弯路	4359
捷径	4360
朝向	4361
迂回	4362
恰是	4363
柳暗花明	4364
前奏	4365
绕	4366
不开	4367
停滞	4368
困顿	4369
久	4370
俯下	4371
高飞	4372
一夜	4373
研学	4374
这不	4375
上新	4376
小小	4377
冒险	4378
留宿	4379
每位	4380
最贴心	4381
下了	4382
功夫	4383
